,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23,2020-04-17,123.04700707448777,28.61969929071921,203.82101531334882,123.04700707448777,123.04700707448777,-7.760561843325346,-7.760561843325346,-7.760561843325346,-7.760561843325346,-7.760561843325346,-7.760561843325346,0.0,0.0,0.0,115.28644523116242
24,2020-04-20,128.43337799365213,30.28180188665008,203.64034243270157,128.43337799365213,128.43337799365213,-5.865511429721814,-5.865511429721814,-5.865511429721814,-5.865511429721814,-5.865511429721814,-5.865511429721814,0.0,0.0,0.0,122.56786656393031
25,2020-04-21,130.2288352254085,38.24004072008643,212.92952808210813,130.2288352254085,130.2288352254085,-2.388675793677954,-2.388675793677954,-2.388675793677954,-2.388675793677954,-2.388675793677954,-2.388675793677954,0.0,0.0,0.0,127.84015943173054
26,2020-04-22,132.02429245716485,38.45260445861141,217.2809730403738,132.02429245716485,132.02429245716485,-3.496042567139133,-3.496042567139133,-3.496042567139133,-3.496042567139133,-3.496042567139133,-3.496042567139133,0.0,0.0,0.0,128.5282498900257
27,2020-04-23,133.8197496889212,42.9623622869823,216.31118205109038,133.8197496889212,133.8197496889212,-3.8448379769164545,-3.8448379769164545,-3.8448379769164545,-3.8448379769164545,-3.8448379769164545,-3.8448379769164545,0.0,0.0,0.0,129.97491171200474
28,2020-04-24,135.6152069206776,49.1138556201383,208.90949212839473,135.6152069206776,135.6152069206776,-7.760561843329971,-7.760561843329971,-7.760561843329971,-7.760561843329971,-7.760561843329971,-7.760561843329971,0.0,0.0,0.0,127.85464507734763
29,2020-04-27,141.00157861594673,51.8120125886553,215.17075498853407,141.00157861594673,141.00157861594673,-5.865511429688512,-5.865511429688512,-5.865511429688512,-5.865511429688512,-5.865511429688512,-5.865511429688512,0.0,0.0,0.0,135.1360671862582
30,2020-04-28,142.79703584770309,54.38103560558115,228.56170055353155,142.79703584770309,142.79703584770309,-2.388675793682193,-2.388675793682193,-2.388675793682193,-2.388675793682193,-2.388675793682193,-2.388675793682193,0.0,0.0,0.0,140.4083600540209
31,2020-04-29,144.59249307945944,50.645295675738545,227.09666295267937,144.59249307945944,144.59249307945944,-3.49604256714209,-3.49604256714209,-3.49604256714209,-3.49604256714209,-3.49604256714209,-3.49604256714209,0.0,0.0,0.0,141.09645051231735
32,2020-04-30,146.38795031121583,56.251548585262235,227.01004430202588,146.38795031121583,146.38795031121583,-3.8448379769152776,-3.8448379769152776,-3.8448379769152776,-3.8448379769152776,-3.8448379769152776,-3.8448379769152776,0.0,0.0,0.0,142.54311233430056
33,2020-05-01,148.18340786014764,56.3776630736321,221.66893400204202,148.18340786014764,148.18340786014764,-7.760561843349028,-7.760561843349028,-7.760561843349028,-7.760561843349028,-7.760561843349028,-7.760561843349028,0.0,0.0,0.0,140.42284601679862
34,2020-05-04,153.5697805069431,64.34482174376365,230.90557261705337,153.5697805069431,153.5697805069431,-5.865511429701436,-5.865511429701436,-5.865511429701436,-5.865511429701436,-5.865511429701436,-5.865511429701436,0.0,0.0,0.0,147.70426907724166
35,2020-05-05,155.3652380558749,62.317444705105345,235.1117082437276,155.3652380558749,155.3652380558749,-2.388675793662373,-2.388675793662373,-2.388675793662373,-2.388675793662373,-2.388675793662373,-2.388675793662373,0.0,0.0,0.0,152.97656226221252
36,2020-05-06,157.1606956048067,62.42725891155283,240.88076672665605,157.1606956048067,157.1606956048067,-3.496042567141515,-3.496042567141515,-3.496042567141515,-3.496042567141515,-3.496042567141515,-3.496042567141515,0.0,0.0,0.0,153.66465303766518
37,2020-05-07,158.95615315373854,66.836530520023,247.31779774281048,158.95615315373854,158.95615315373854,-3.8448379769229466,-3.8448379769229466,-3.8448379769229466,-3.8448379769229466,-3.8448379769229466,-3.8448379769229466,0.0,0.0,0.0,155.1113151768156
38,2020-05-08,160.75161070267035,68.954184144438,239.37725281045437,160.75161070267035,160.75161070267035,-7.7605618433536545,-7.7605618433536545,-7.7605618433536545,-7.7605618433536545,-7.7605618433536545,-7.7605618433536545,0.0,0.0,0.0,152.9910488593167
39,2020-05-11,166.13798334946574,74.73849418589737,244.07149953854704,166.13798334946574,166.13798334946574,-5.865511429694453,-5.865511429694453,-5.865511429694453,-5.865511429694453,-5.865511429694453,-5.865511429694453,0.0,0.0,0.0,160.27247191977128
40,2020-05-12,167.93344089839758,75.88165316589863,255.0626594932208,167.93344089839758,167.93344089839758,-2.3886757936666125,-2.3886757936666125,-2.3886757936666125,-2.3886757936666125,-2.3886757936666125,-2.3886757936666125,0.0,0.0,0.0,165.54476510473097
41,2020-05-13,169.72889895414679,82.96293534518415,252.8469167522999,169.72889895414679,169.72889895414679,-3.4960425671383613,-3.4960425671383613,-3.4960425671383613,-3.4960425671383613,-3.4960425671383613,-3.4960425671383613,0.0,0.0,0.0,166.2328563870084
42,2020-05-14,171.52435700989602,83.08926132094878,252.7087955852345,171.52435700989602,171.52435700989602,-3.844837976930614,-3.844837976930614,-3.844837976930614,-3.844837976930614,-3.844837976930614,-3.844837976930614,0.0,0.0,0.0,167.6795190329654
43,2020-05-15,173.31981506564523,81.7168786831638,261.08254516941264,173.31981506564523,173.31981506564523,-7.760561843340573,-7.760561843340573,-7.760561843340573,-7.760561843340573,-7.760561843340573,-7.760561843340573,0.0,0.0,0.0,165.55925322230465
44,2020-05-18,178.7061892328929,91.89038633838143,261.8983287401091,178.7061892328929,178.7061892328929,-5.865511429681063,-5.865511429681063,-5.865511429681063,-5.865511429681063,-5.865511429681063,-5.865511429681063,0.0,0.0,0.0,172.84067780321186
45,2020-05-19,180.50164728864215,92.17758200433636,265.2628860042907,180.50164728864215,180.50164728864215,-2.3886757936708505,-2.3886757936708505,-2.3886757936708505,-2.3886757936708505,-2.3886757936708505,-2.3886757936708505,0.0,0.0,0.0,178.1129714949713
46,2020-05-20,182.29710534439135,96.38375963014931,269.9369741647583,182.29710534439135,182.29710534439135,-3.4960425671395523,-3.4960425671395523,-3.4960425671395523,-3.4960425671395523,-3.4960425671395523,-3.4960425671395523,0.0,0.0,0.0,178.80106277725181
47,2020-05-21,184.0925634001406,101.50582819452104,271.8620339706531,184.0925634001406,184.0925634001406,-3.8448379769382828,-3.8448379769382828,-3.8448379769382828,-3.8448379769382828,-3.8448379769382828,-3.8448379769382828,0.0,0.0,0.0,180.2477254232023
48,2020-05-22,185.88802145588983,90.17117186004788,260.84694336936195,185.88802145588983,185.88802145588983,-7.7605618433274905,-7.7605618433274905,-7.7605618433274905,-7.7605618433274905,-7.7605618433274905,-7.7605618433274905,0.0,0.0,0.0,178.12745961256235
49,2020-05-26,193.06988613457517,106.70453716658074,269.90013346468186,193.06988613457517,193.06988613457517,-2.3886757936630594,-2.3886757936630594,-2.3886757936630594,-2.3886757936630594,-2.3886757936630594,-2.3886757936630594,0.0,0.0,0.0,190.68121034091212
50,2020-05-27,194.8653523042465,105.95063639565265,275.6769957140253,194.8653523042465,194.8653523042465,-3.4960425671407434,-3.4960425671407434,-3.4960425671407434,-3.4960425671407434,-3.4960425671407434,-3.4960425671407434,0.0,0.0,0.0,191.36930973710577
51,2020-05-28,196.66081847391783,108.2956898326197,278.247132491371,196.66081847391783,196.66081847391783,-3.8448379769059615,-3.8448379769059615,-3.8448379769059615,-3.8448379769059615,-3.8448379769059615,-3.8448379769059615,0.0,0.0,0.0,192.81598049701188
52,2020-05-29,198.45628464358916,102.72878911852501,273.8785372644591,198.45628464358916,198.45628464358916,-7.760561843364257,-7.760561843364257,-7.760561843364257,-7.760561843364257,-7.760561843364257,-7.760561843364257,0.0,0.0,0.0,190.6957228002249
53,2020-06-01,203.84268315260312,114.94440924027973,286.77929483301136,203.84268315260312,203.84268315260312,-5.865511429687005,-5.865511429687005,-5.865511429687005,-5.865511429687005,-5.865511429687005,-5.865511429687005,0.0,0.0,0.0,197.9771717229161
54,2020-06-02,205.63814932227444,119.6561244506632,287.7588700056371,205.63814932227444,205.63814932227444,-2.3886757936552687,-2.3886757936552687,-2.3886757936552687,-2.3886757936552687,-2.3886757936552687,-2.3886757936552687,0.0,0.0,0.0,203.24947352861918
55,2020-06-03,207.43361549194577,119.05440627643763,288.1438926312555,207.43361549194577,207.43361549194577,-3.4960425671401687,-3.4960425671401687,-3.4960425671401687,-3.4960425671401687,-3.4960425671401687,-3.4960425671401687,0.0,0.0,0.0,203.9375729248056
56,2020-06-04,209.2290816616171,117.57806620614673,293.4387365846795,209.2290816616171,209.2290816616171,-3.8448379769224776,-3.8448379769224776,-3.8448379769224776,-3.8448379769224776,-3.8448379769224776,-3.8448379769224776,0.0,0.0,0.0,205.3842436846946
57,2020-06-05,211.04688982456008,115.17638536264965,291.7700163873752,211.04688982456008,211.04688982456008,-7.760561843368883,-7.760561843368883,-7.760561843368883,-7.760561843368883,-7.760561843368883,-7.760561843368883,0.0,0.0,0.0,203.2863279811912
58,2020-06-08,216.500314313389,126.0585135252061,291.164895932062,216.500314313389,216.500314313389,-5.86551142969993,-5.86551142969993,-5.86551142969993,-5.86551142969993,-5.86551142969993,-5.86551142969993,0.0,0.0,0.0,210.63480288368908
59,2020-06-09,218.31812247633198,134.67255160480576,304.81375725612537,218.31812247633198,218.31812247633198,-2.3886757936753047,-2.3886757936753047,-2.3886757936753047,-2.3886757936753047,-2.3886757936753047,-2.3886757936753047,0.0,0.0,0.0,215.92944668265667
60,2020-06-10,220.13593063927493,135.27346635472134,300.1901787758926,220.13593063927493,220.13593063927493,-3.4960425671431254,-3.4960425671431254,-3.4960425671431254,-3.4960425671431254,-3.4960425671431254,-3.4960425671431254,0.0,0.0,0.0,216.6398880721318
61,2020-06-11,221.95373880221788,139.28254546092398,299.2323574013522,221.95373880221788,221.95373880221788,-3.8448379769213,-3.8448379769213,-3.8448379769213,-3.8448379769213,-3.8448379769213,-3.8448379769213,0.0,0.0,0.0,218.1089008252966
62,2020-06-12,223.77154696516087,121.74854536614592,302.3391230391305,223.77154696516087,223.77154696516087,-7.7605618433558,-7.7605618433558,-7.7605618433558,-7.7605618433558,-7.7605618433558,-7.7605618433558,0.0,0.0,0.0,216.01098512180508
63,2020-06-15,229.22497145398978,137.2009497136281,306.78052232551903,229.22497145398978,229.22497145398978,-5.865511429712857,-5.865511429712857,-5.865511429712857,-5.865511429712857,-5.865511429712857,-5.865511429712857,0.0,0.0,0.0,223.35946002427693
64,2020-06-16,231.04277961693276,138.50405186278195,326.4299082636167,231.04277961693276,231.04277961693276,-2.3886757936795426,-2.3886757936795426,-2.3886757936795426,-2.3886757936795426,-2.3886757936795426,-2.3886757936795426,0.0,0.0,0.0,228.65410382325322
65,2020-06-17,232.9158720623166,148.36847760426767,311.36824172432534,232.9158720623166,232.9158720623166,-3.496042567142551,-3.496042567142551,-3.496042567142551,-3.496042567142551,-3.496042567142551,-3.496042567142551,0.0,0.0,0.0,229.41982949517404
66,2020-06-18,234.7889645077005,149.140337847798,320.57676538929354,234.7889645077005,234.7889645077005,-3.844837976928967,-3.844837976928967,-3.844837976928967,-3.844837976928967,-3.844837976928967,-3.844837976928967,0.0,0.0,0.0,230.94412653077154
67,2020-06-19,236.66205695308435,138.17820881428423,319.5745588926259,236.66205695308435,236.66205695308435,-7.7605618433427175,-7.7605618433427175,-7.7605618433427175,-7.7605618433427175,-7.7605618433427175,-7.7605618433427175,0.0,0.0,0.0,228.90149510974163
68,2020-06-22,242.28133428923596,154.13659837655985,324.08110386981065,242.28133428923596,242.28133428923596,-5.8655114297058715,-5.8655114297058715,-5.8655114297058715,-5.8655114297058715,-5.8655114297058715,-5.8655114297058715,0.0,0.0,0.0,236.4158228595301
69,2020-06-23,244.15442673461982,159.22756219639126,330.843504361478,244.15442673461982,244.15442673461982,-2.388675793659722,-2.388675793659722,-2.388675793659722,-2.388675793659722,-2.388675793659722,-2.388675793659722,0.0,0.0,0.0,241.7657509409601
70,2020-06-24,246.02751918000368,158.9470767720014,323.43909673252625,246.02751918000368,246.02751918000368,-3.496042567141975,-3.496042567141975,-3.496042567141975,-3.496042567141975,-3.496042567141975,-3.496042567141975,0.0,0.0,0.0,242.5314766128617
71,2020-06-25,247.90061162538757,157.59877824312463,333.3275615225891,247.90061162538757,247.90061162538757,-3.8448379769054934,-3.8448379769054934,-3.8448379769054934,-3.8448379769054934,-3.8448379769054934,-3.8448379769054934,0.0,0.0,0.0,244.05577364848207
72,2020-06-26,249.77370407077143,147.87956913106112,327.0086641501272,249.77370407077143,249.77370407077143,-7.7605618433296355,-7.7605618433296355,-7.7605618433296355,-7.7605618433296355,-7.7605618433296355,-7.7605618433296355,0.0,0.0,0.0,242.0131422274418
73,2020-06-29,255.55703703707852,166.81301356764723,335.38897854444866,255.55703703707852,255.55703703707852,-5.8655114297188,-5.8655114297188,-5.8655114297188,-5.8655114297188,-5.8655114297188,-5.8655114297188,0.0,0.0,0.0,249.69152560735972
74,2020-06-30,257.48481469251425,170.59998577454388,337.1255839516151,257.48481469251425,257.48481469251425,-2.3886757936639613,-2.3886757936639613,-2.3886757936639613,-2.3886757936639613,-2.3886757936639613,-2.3886757936639613,0.0,0.0,0.0,255.09613889885028
75,2020-07-01,259.41259234794995,166.03344226617378,335.8789550171485,259.41259234794995,259.41259234794995,-3.496042567138821,-3.496042567138821,-3.496042567138821,-3.496042567138821,-3.496042567138821,-3.496042567138821,0.0,0.0,0.0,255.91654978081112
76,2020-07-02,261.3403700033856,167.90059554963975,342.6838795257469,261.3403700033856,261.3403700033856,-3.8448379769131615,-3.8448379769131615,-3.8448379769131615,-3.8448379769131615,-3.8448379769131615,-3.8448379769131615,0.0,0.0,0.0,257.49553202647246
77,2020-07-06,269.0514806251285,178.62664298175577,346.967833620598,269.0514806251285,269.0514806251285,-5.865511429685496,-5.865511429685496,-5.865511429685496,-5.865511429685496,-5.865511429685496,-5.865511429685496,0.0,0.0,0.0,263.18596919544296
78,2020-07-07,270.9792582805642,178.29292164530287,351.19705594086406,270.9792582805642,270.9792582805642,-2.388675793656171,-2.388675793656171,-2.388675793656171,-2.388675793656171,-2.388675793656171,-2.388675793656171,0.0,0.0,0.0,268.59058248690803
79,2020-07-08,272.90703593599983,177.20043935621024,353.99804334328456,272.90703593599983,272.90703593599983,-3.4960425671400124,-3.4960425671400124,-3.4960425671400124,-3.4960425671400124,-3.4960425671400124,-3.4960425671400124,0.0,0.0,0.0,269.4109933688598
80,2020-07-09,274.8348135914356,182.4000841585343,355.7765245202642,274.8348135914356,274.8348135914356,-3.8448379769119825,-3.8448379769119825,-3.8448379769119825,-3.8448379769119825,-3.8448379769119825,-3.8448379769119825,0.0,0.0,0.0,270.9899756145236
81,2020-07-10,276.77017002698744,182.14194031875815,355.0443289538723,276.77017002698744,276.77017002698744,-7.7605618433034715,-7.7605618433034715,-7.7605618433034715,-7.7605618433034715,-7.7605618433034715,-7.7605618433034715,0.0,0.0,0.0,269.00960818368395
82,2020-07-13,282.5762393336432,194.0312995987005,365.65292761081344,282.5762393336432,282.5762393336432,-5.865511429698422,-5.865511429698422,-5.865511429698422,-5.865511429698422,-5.865511429698422,-5.865511429698422,0.0,0.0,0.0,276.71072790394476
83,2020-07-14,284.51159576919497,192.36444963964996,367.05250508723293,284.51159576919497,284.51159576919497,-2.38867579364838,-2.38867579364838,-2.38867579364838,-2.38867579364838,-2.38867579364838,-2.38867579364838,0.0,0.0,0.0,282.1229199755466
84,2020-07-15,286.44695220474694,195.99996372795795,366.4464253435794,286.44695220474694,286.44695220474694,-3.496042567141203,-3.496042567141203,-3.496042567141203,-3.496042567141203,-3.496042567141203,-3.496042567141203,0.0,0.0,0.0,282.9509096376057
85,2020-07-16,288.38230864029873,190.45756865002465,357.6687736457453,288.38230864029873,288.38230864029873,-3.844837976910806,-3.844837976910806,-3.844837976910806,-3.844837976910806,-3.844837976910806,-3.844837976910806,0.0,0.0,0.0,284.5374706633879
86,2020-07-17,290.31766507585064,195.32439085370535,373.01319702252795,290.31766507585064,290.31766507585064,-7.760561843357945,-7.760561843357945,-7.760561843357945,-7.760561843357945,-7.760561843357945,-7.760561843357945,0.0,0.0,0.0,282.5571032324927
87,2020-07-20,296.1237343825063,203.7923531591189,369.6148674862445,296.1237343825063,296.1237343825063,-5.865511429691438,-5.865511429691438,-5.865511429691438,-5.865511429691438,-5.865511429691438,-5.865511429691438,0.0,0.0,0.0,290.2582229528149
88,2020-07-21,298.0590908180582,208.99388636730092,379.41478320872085,298.0590908180582,298.0590908180582,-2.3886757936405876,-2.3886757936405876,-2.3886757936405876,-2.3886757936405876,-2.3886757936405876,-2.3886757936405876,0.0,0.0,0.0,295.67041502441765
89,2020-07-22,299.99444781999256,205.646947885122,374.10835141848617,299.99444781999256,299.99444781999256,-3.4960425671362816,-3.4960425671362816,-3.4960425671362816,-3.4960425671362816,-3.4960425671362816,-3.4960425671362816,0.0,0.0,0.0,296.4984052528563
90,2020-07-23,301.9298048219269,215.51259842765148,382.4085304598183,301.9298048219269,301.9298048219269,-3.844837976927321,-3.844837976927321,-3.844837976927321,-3.844837976927321,-3.844837976927321,-3.844837976927321,0.0,0.0,0.0,298.0849668449996
91,2020-07-24,303.8651618238613,211.62207680483206,380.5612876747649,303.8651618238613,303.8651618238613,-7.760561843344864,-7.760561843344864,-7.760561843344864,-7.760561843344864,-7.760561843344864,-7.760561843344864,0.0,0.0,0.0,296.1045999805164
92,2020-07-27,309.6712328296643,217.37028813015507,390.395191026178,309.6712328296643,309.6712328296643,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,0.0,0.0,0.0,303.80572139994
93,2020-07-28,311.6065898315987,232.04859386586105,403.64299067911855,311.6065898315987,311.6065898315987,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,0.0,0.0,0.0,309.21791403792605
94,2020-07-29,313.541946833533,219.65471052590024,396.2816748298194,313.541946833533,313.541946833533,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,0.0,0.0,0.0,310.0459042663938
95,2020-07-30,315.47730383546735,227.93146940128304,400.74617729414143,315.47730383546735,315.47730383546735,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,0.0,0.0,0.0,311.6324658585412
96,2020-07-31,317.4126608374017,228.4486701725914,392.16770534586556,317.4126608374017,317.4126608374017,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,0.0,0.0,0.0,309.6520989940699
97,2020-08-03,323.2187335210243,229.81046658113456,404.82787906253,323.2187335210243,323.2187335210243,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,0.0,0.0,0.0,317.35322209130703
98,2020-08-04,325.1540910822318,232.07047873568672,410.23511507488894,325.1540910822318,325.1540910822318,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,0.0,0.0,0.0,322.76541528856694
99,2020-08-05,327.0894486434393,245.13493218210795,407.1794790088752,327.0894486434393,327.0894486434393,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,0.0,0.0,0.0,323.59340607630065
100,2020-08-06,329.02480620464684,237.793675152211,417.22922149535975,329.02480620464684,329.02480620464684,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,0.0,0.0,0.0,325.179968227713
101,2020-08-07,330.96016376585436,236.38503763072387,407.9105023970995,330.96016376585436,330.96016376585436,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,0.0,0.0,0.0,323.19960192253563
102,2020-08-10,336.7662364494769,244.10075683860188,419.80191289050657,336.7662364494769,336.7662364494769,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,0.0,0.0,0.0,330.9007250197666
103,2020-08-11,338.7015940106844,253.56278295533366,422.4707433359705,338.7015940106844,338.7015940106844,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,0.0,0.0,0.0,336.31291821702735
104,2020-08-12,340.63695200068105,249.5747515974923,427.70716305911947,340.63695200068105,340.63695200068105,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,0.0,0.0,0.0,337.1409094335412
105,2020-08-13,342.57230999067764,250.5181335078286,420.5924604972079,342.57230999067764,342.57230999067764,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,0.0,0.0,0.0,338.7274720137673
106,2020-08-14,344.50766798067434,253.21701771840023,427.0005717833592,344.50766798067434,344.50766798067434,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,0.0,0.0,0.0,336.74710613730116
107,2020-08-17,350.3137419506643,262.66736981827694,426.9793361912704,350.3137419506643,350.3137419506643,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,0.0,0.0,0.0,344.44823052092113
108,2020-08-18,352.249099940661,259.48726695799417,431.2336706473002,352.249099940661,352.249099940661,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,0.0,0.0,0.0,349.86042414698386
