,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
78,2020-07-08,144.94762689113102,139.34247905730135,152.65635035267672,144.94762689113102,144.94762689113102,1.0584309140459918,1.0584309140459918,1.0584309140459918,1.0584309140459918,1.0584309140459918,1.0584309140459918,0.0,0.0,0.0,146.00605780517702
79,2020-07-09,145.4027682189764,139.14374666012898,152.61257419886346,145.4027682189764,145.4027682189764,0.9388755572388514,0.9388755572388514,0.9388755572388514,0.9388755572388514,0.9388755572388514,0.9388755572388514,0.0,0.0,0.0,146.34164377621525
80,2020-07-10,145.85790954682184,139.0177409307855,152.86608553410474,145.85790954682184,145.85790954682184,0.03771284593634265,0.03771284593634265,0.03771284593634265,0.03771284593634265,0.03771284593634265,0.03771284593634265,0.0,0.0,0.0,145.89562239275818
81,2020-07-13,147.20865687566263,140.77474218415884,154.97020299453303,147.20865687566263,147.20865687566263,0.4737326677314912,0.4737326677314912,0.4737326677314912,0.4737326677314912,0.4737326677314912,0.4737326677314912,0.0,0.0,0.0,147.68238954339412
82,2020-07-14,147.6589059852762,141.74080615661273,155.71461984555623,147.6589059852762,147.6589059852762,0.7564967264621695,0.7564967264621695,0.7564967264621695,0.7564967264621695,0.7564967264621695,0.7564967264621695,0.0,0.0,0.0,148.41540271173835
83,2020-07-15,148.1091550948898,142.09644371685116,155.80117468272374,148.1091550948898,148.1091550948898,1.0584309140458783,1.0584309140458783,1.0584309140458783,1.0584309140458783,1.0584309140458783,1.0584309140458783,0.0,0.0,0.0,149.16758600893567
84,2020-07-16,148.55940420450338,142.7397928511486,156.63497435499406,148.55940420450338,148.55940420450338,0.9388755572377169,0.9388755572377169,0.9388755572377169,0.9388755572377169,0.9388755572377169,0.9388755572377169,0.0,0.0,0.0,149.4982797617411
85,2020-07-17,149.00965331411695,142.270600493715,155.73721088567316,149.00965331411695,149.00965331411695,0.03771284594343602,0.03771284594343602,0.03771284594343602,0.03771284594343602,0.03771284594343602,0.03771284594343602,0.0,0.0,0.0,149.0473661600604
86,2020-07-20,150.36040064295773,143.5638417536868,157.5617320164166,150.36040064295773,150.36040064295773,0.47373266773228223,0.47373266773228223,0.47373266773228223,0.47373266773228223,0.47373266773228223,0.47373266773228223,0.0,0.0,0.0,150.83413331069002
87,2020-07-21,150.81064975257132,145.28443265913833,158.75472768233936,150.81064975257132,150.81064975257132,0.7564967264622277,0.7564967264622277,0.7564967264622277,0.7564967264622277,0.7564967264622277,0.7564967264622277,0.0,0.0,0.0,151.56714647903354
88,2020-07-22,151.26089886218492,145.60702083064376,159.29487145595976,151.26089886218492,151.26089886218492,1.0584309140461685,1.0584309140461685,1.0584309140461685,1.0584309140461685,1.0584309140461685,1.0584309140461685,0.0,0.0,0.0,152.3193297762311
89,2020-07-23,151.64104472111063,145.3142083723302,158.82393016030383,151.64104472111063,151.64104472111063,0.9388755572391954,0.9388755572391954,0.9388755572391954,0.9388755572391954,0.9388755572391954,0.9388755572391954,0.0,0.0,0.0,152.57992027834982
90,2020-07-24,152.02119058003635,145.52201344731918,158.4614803571115,152.02119058003635,152.02119058003635,0.03771284594177892,0.03771284594177892,0.03771284594177892,0.03771284594177892,0.03771284594177892,0.03771284594177892,0.0,0.0,0.0,152.05890342597812
91,2020-07-27,153.16162815681346,147.12411990940902,160.09369077681023,153.16162815681346,153.16162815681346,0.4737326677338579,0.4737326677338579,0.4737326677338579,0.4737326677338579,0.4737326677338579,0.4737326677338579,0.0,0.0,0.0,153.63536082454732
92,2020-07-28,153.54177401573915,147.0744721382437,161.4010552251656,153.54177401573915,153.54177401573915,0.7564967264620335,0.7564967264620335,0.7564967264620335,0.7564967264620335,0.7564967264620335,0.7564967264620335,0.0,0.0,0.0,154.2982707422012
93,2020-07-29,153.92191987466487,148.22997802075966,162.65018258460756,153.92191987466487,153.92191987466487,1.0584309140451817,1.0584309140451817,1.0584309140451817,1.0584309140451817,1.0584309140451817,1.0584309140451817,0.0,0.0,0.0,154.98035078871004
94,2020-07-30,154.30206573359055,148.38466654639237,161.85338511985782,154.30206573359055,154.30206573359055,0.9388755572380608,0.9388755572380608,0.9388755572380608,0.9388755572380608,0.9388755572380608,0.9388755572380608,0.0,0.0,0.0,155.2409412908286
95,2020-07-31,154.68221159251627,147.75908279189971,161.27663974643278,154.68221159251627,154.68221159251627,0.03771284594012195,0.03771284594012195,0.03771284594012195,0.03771284594012195,0.03771284594012195,0.03771284594012195,0.0,0.0,0.0,154.7199244384564
96,2020-08-03,155.82264916929338,149.890074401712,163.37739428469865,155.82264916929338,155.82264916929338,0.47373266773464895,0.47373266773464895,0.47373266773464895,0.47373266773464895,0.47373266773464895,0.47373266773464895,0.0,0.0,0.0,156.29638183702804
97,2020-08-04,156.0977348662328,149.74921724171492,163.8296063506026,156.0977348662328,156.0977348662328,0.7564967264620917,0.7564967264620917,0.7564967264620917,0.7564967264620917,0.7564967264620917,0.7564967264620917,0.0,0.0,0.0,156.8542315926949
98,2020-08-05,156.3728205631722,150.52200347567464,163.8048124076361,156.3728205631722,156.3728205631722,1.0584309140459414,1.0584309140459414,1.0584309140459414,1.0584309140459414,1.0584309140459414,1.0584309140459414,0.0,0.0,0.0,157.43125147721815
99,2020-08-06,156.6479062601116,150.50911680074097,164.49022032357914,156.6479062601116,156.6479062601116,0.9388755572382328,0.9388755572382328,0.9388755572382328,0.9388755572382328,0.9388755572382328,0.9388755572382328,0.0,0.0,0.0,157.58678181734982
100,2020-08-07,156.922991957051,149.9867290805446,163.74708116904594,156.922991957051,156.922991957051,0.03771284593846476,0.03771284593846476,0.03771284593846476,0.03771284593846476,0.03771284593846476,0.03771284593846476,0.0,0.0,0.0,156.96070480298948
101,2020-08-10,157.74824904786922,151.76677962741806,165.2164596793838,157.74824904786922,157.74824904786922,0.47373266773543965,0.47373266773543965,0.47373266773543965,0.47373266773543965,0.47373266773543965,0.47373266773543965,0.0,0.0,0.0,158.22198171560467
102,2020-08-11,158.02333474480864,151.78808279886573,165.58111734622221,158.02333474480864,158.02333474480864,0.7564967264621495,0.7564967264621495,0.7564967264621495,0.7564967264621495,0.7564967264621495,0.7564967264621495,0.0,0.0,0.0,158.7798314712708
103,2020-08-12,158.29842044174802,152.67643099805554,166.1652066654116,158.29842044174802,158.29842044174802,1.058430914045828,1.058430914045828,1.058430914045828,1.058430914045828,1.058430914045828,1.058430914045828,0.0,0.0,0.0,159.35685135579385
